ANP,ecstasy,joy,serenity,admiration,trust,acceptance,terror,fear,apprehension,amazement,surprise,distraction,grief,sadness,pensiveness,loathing,disgust,boredom,rage,anger,annoyance,vigilance,anticipation,interest
gouden_water,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
schoon_water,0.0398766213043,0.0398766213043,0.0598149319565,0.0628993993487,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043,0.0398766213043
open_podium,0.0354283675161,0.0354283675161,0.150229399136,0.0354283675161,0.0354283675161,0.0354283675161,0.0354283675161,0.0354283675161,0.0354283675161,0.0354283675161,0.0354283675161,0.0354283675161,0.0498919379884,0.0354283675161,0.0354283675161,0.0354283675161,0.0354283675161,0.0354283675161,0.0354283675161,0.0354283675161,0.0354283675161,0.0354283675161,0.0354283675161,0.0558829450384
jonge_duinen,0.0382259389157,0.120803404938,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157,0.0382259389157
ecologische_tuin,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0612244897959,0.0408163265306,0.0408163265306,0.0408163265306
licht_kind,0.0353969430799,0.0353969430799,0.0787491675801,0.0353969430799,0.0353969430799,0.0353969430799,0.0707938861599,0.0749719285412,0.0353969430799,0.0353969430799,0.0353969430799,0.0353969430799,0.04984768458,0.0530954146199,0.0353969430799,0.0353969430799,0.0353969430799,0.0353969430799,0.0353969430799,0.0353969430799,0.0353969430799,0.0353969430799,0.0353969430799,0.0353969430799
rijdende_auto,0.040147343496,0.040147343496,0.040147343496,0.040147343496,0.040147343496,0.040147343496,0.040147343496,0.040147343496,0.040147343496,0.040147343496,0.040147343496,0.040147343496,0.0565374278449,0.040147343496,0.040147343496,0.040147343496,0.040147343496,0.040147343496,0.040147343496,0.040147343496,0.0602210152439,0.040147343496,0.040147343496,0.040147343496
concrete_training,0.0285917067673,0.0285917067673,0.316290206428,0.0285917067673,0.0285917067673,0.0285917067673,0.0285917067673,0.0285917067673,0.0285917067673,0.0285917067673,0.0285917067673,0.0285917067673,0.0546922446908,0.0285917067673,0.0285917067673,0.0285917067673,0.0285917067673,0.0285917067673,0.0285917067673,0.0285917067673,0.0285917067673,0.0285917067673,0.0285917067673,0.0285917067673
oude_begraafplaats,0.035626600887,0.035626600887,0.0890665022176,0.035626600887,0.035626600887,0.035626600887,0.035626600887,0.035626600887,0.035626600887,0.035626600887,0.035626600887,0.035626600887,0.0767646561119,0.0860102230427,0.035626600887,0.035626600887,0.035626600887,0.035626600887,0.035626600887,0.035626600887,0.035626600887,0.035626600887,0.035626600887,0.035626600887
oude_meesters,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667
