ANP,ecstasy,joy,serenity,admiration,trust,acceptance,terror,fear,apprehension,amazement,surprise,distraction,grief,sadness,pensiveness,loathing,disgust,boredom,rage,anger,annoyance,vigilance,anticipation,interest
casco_medieval,0.036466604603,0.036466604603,0.0901439931799,0.036466604603,0.036466604603,0.036466604603,0.0778158475767,0.036466604603,0.036466604603,0.036466604603,0.036466604603,0.036466604603,0.036466604603,0.036466604603,0.036466604603,0.036466604603,0.036466604603,0.036466604603,0.0513540335913,0.036466604603,0.036466604603,0.0513540335913,0.036466604603,0.036466604603
mejor_pareja,0.0266045208056,0.0926709261742,0.0591882712181,0.0483270210806,0.072684902552,0.0266045208056,0.0266045208056,0.0496447116788,0.0399067812084,0.0266045208056,0.0419646480544,0.0266045208056,0.0385024242117,0.0472122940084,0.0454167578775,0.0266045208056,0.0374657709431,0.0385024242117,0.0266045208056,0.0385024242117,0.0374657709431,0.0454167578775,0.0374657709431,0.0434306971662
amanecer_espectacular,0.0369174438993,0.0582317400723,0.0738348877986,0.0369174438993,0.0369174438993,0.0369174438993,0.0369174438993,0.0369174438993,0.0369174438993,0.0610855840611,0.0519889272595,0.0534274267222,0.0369174438993,0.0369174438993,0.0369174438993,0.0369174438993,0.0369174438993,0.0369174438993,0.0369174438993,0.0369174438993,0.0369174438993,0.0369174438993,0.0369174438993,0.0369174438993
dibujo_animado,0.0269536144656,0.084130865164,0.0862107134076,0.037957381493,0.0390076373025,0.0269536144656,0.0497335764116,0.0502961293167,0.0269536144656,0.0413609274178,0.042515291033,0.0539072289312,0.0440005770427,0.0440005770427,0.0404304216984,0.0269536144656,0.0269536144656,0.0269536144656,0.037957381493,0.0269536144656,0.0269536144656,0.042515291033,0.042515291033,0.0478317944547
mar_sedoso,0.0397540013833,0.0397540013833,0.0856579681834,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833,0.0397540013833
cádiz_antiguo,0.0362105808803,0.0362105808803,0.0362105808803,0.0362105808803,0.0685983090215,0.0362105808803,0.0362105808803,0.0543158713204,0.0362105808803,0.0362105808803,0.0362105808803,0.0362105808803,0.0524044449509,0.0642591762214,0.0724211617605,0.0362105808803,0.0362105808803,0.0362105808803,0.0362105808803,0.0362105808803,0.0362105808803,0.0362105808803,0.0362105808803,0.0362105808803
pared_decorada,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667
impacto_económico,0.0313840643168,0.0313840643168,0.0738782882839,0.0441965549219,0.101560965539,0.0313840643168,0.0313840643168,0.0313840643168,0.0313840643168,0.0313840643168,0.0313840643168,0.06851819,0.0313840643168,0.0313840643168,0.0313840643168,0.0313840643168,0.0313840643168,0.0313840643168,0.0313840643168,0.0313840643168,0.0313840643168,0.0495036622983,0.07758015616,0.0512330894116
centro_mayores,0.0142602498419,0.0285204996839,0.104073412094,0.145862089215,0.0519893245574,0.0142602498419,0.0142602498419,0.0243437692066,0.0680915124981,0.0196501176584,0.0142602498419,0.0420585943449,0.0232792237427,0.0285204996839,0.0213903747629,0.0142602498419,0.0142602498419,0.0142602498419,0.0142602498419,0.0206376274465,0.0224934089269,0.0876693788873,0.126394546692,0.0709436218638
planta_potabilizadora,0.0314549768456,0.0314549768456,0.164907141423,0.0314549768456,0.0781102471845,0.0314549768456,0.0314549768456,0.0314549768456,0.0314549768456,0.0314549768456,0.0314549768456,0.0314549768456,0.0314549768456,0.0314549768456,0.0314549768456,0.0314549768456,0.0314549768456,0.0314549768456,0.0314549768456,0.0314549768456,0.0314549768456,0.0720631773384,0.0314549768456,0.0558198971413
