ANP,ecstasy,joy,serenity,admiration,trust,acceptance,terror,fear,apprehension,amazement,surprise,distraction,grief,sadness,pensiveness,loathing,disgust,boredom,rage,anger,annoyance,vigilance,anticipation,interest
تصوير_تجاري,0.0365278274828,0.159859967896,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828,0.0365278274828
باب_قديم,0.0385041935266,0.0385041935266,0.0385041935266,0.0385041935266,0.0385041935266,0.0385041935266,0.0385041935266,0.0385041935266,0.0385041935266,0.0385041935266,0.0385041935266,0.0385041935266,0.0607346000242,0.0699427358925,0.0607346000242,0.0385041935266,0.0385041935266,0.0385041935266,0.0385041935266,0.0385041935266,0.0385041935266,0.0385041935266,0.0385041935266,0.0385041935266
طفلة_حلوة,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.056362399608,0.0631303775022,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859
سوق_قديم,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.056362399608,0.0631303775022,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859
لعبة_قديمة,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667
ورود_جميلة,0.0362218036848,0.0362218036848,0.0724436073695,0.0362218036848,0.0362218036848,0.0362218036848,0.130676711566,0.0362218036848,0.0362218036848,0.0362218036848,0.0362218036848,0.0362218036848,0.0362218036848,0.0362218036848,0.0362218036848,0.0362218036848,0.0362218036848,0.0362218036848,0.0362218036848,0.0362218036848,0.0362218036848,0.0362218036848,0.0362218036848,0.0362218036848
قصر_قديم,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667
موقع_احترافي,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.056362399608,0.0631303775022,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859,0.0400230555859
اول_تصوير,0.0353604063018,0.0353604063018,0.0659834164474,0.0353604063018,0.0353604063018,0.0353604063018,0.0511740607424,0.0353604063018,0.0353604063018,0.0353604063018,0.0353604063018,0.0353604063018,0.0603639893834,0.0642320571475,0.0557757463989,0.0353604063018,0.0353604063018,0.0659834164474,0.0353604063018,0.0353604063018,0.0353604063018,0.0353604063018,0.0353604063018,0.0353604063018
تعاون_مشترك,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667
سيارة_قديمة,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0881969226145,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602,0.0396436120602
