ANP,ecstasy,joy,serenity,admiration,trust,acceptance,terror,fear,apprehension,amazement,surprise,distraction,grief,sadness,pensiveness,loathing,disgust,boredom,rage,anger,annoyance,vigilance,anticipation,interest
морозный_воздух,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667
последний_звонок,0.0386535743347,0.110967790302,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347,0.0386535743347
прямые_поставки,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667
красивый_цветок,0.0403450099272,0.0568157912587,0.0403450099272,0.0403450099272,0.0403450099272,0.0403450099272,0.0403450099272,0.0403450099272,0.0403450099272,0.0403450099272,0.0403450099272,0.0403450099272,0.0555939903429,0.0403450099272,0.0403450099272,0.0403450099272,0.0403450099272,0.0403450099272,0.0403450099272,0.0403450099272,0.0403450099272,0.0403450099272,0.0403450099272,0.0403450099272
оригинальные_подарки,0.0406878686696,0.0641790205988,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696,0.0406878686696
красивая_пара,0.037807912732,0.130418007165,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732,0.037807912732
православный_храм,0.0353358530917,0.0557370173863,0.0353358530917,0.0353358530917,0.166874214596,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917,0.0353358530917
православный_собор,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.117766533024,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.038357976825,0.038357976825
Хороший_фотограф,0.0324603034256,0.25341302121,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256,0.0324603034256
золотой_состав,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.112902387407,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171,0.0385694614171
