ANP,ecstasy,joy,serenity,admiration,trust,acceptance,terror,fear,apprehension,amazement,surprise,distraction,grief,sadness,pensiveness,loathing,disgust,boredom,rage,anger,annoyance,vigilance,anticipation,interest
saubere_energie,0.0401108605467,0.0632688766807,0.0542921912926,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467,0.0401108605467
kleine_figuren,0.040321333633,0.040321333633,0.0545770778522,0.040321333633,0.040321333633,0.040321333633,0.040321333633,0.040321333633,0.040321333633,0.040321333633,0.040321333633,0.040321333633,0.0583535822223,0.040321333633,0.040321333633,0.040321333633,0.040321333633,0.040321333633,0.040321333633,0.040321333633,0.040321333633,0.040321333633,0.040321333633,0.040321333633
orthodoxer_priester,0.0408163265306,0.0408163265306,0.0612244897959,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306
welke_blätter,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0655106467249,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815,0.0406299718815
gefärbtes_wasser,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016,0.0568718023269,0.054662960637,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016,0.0403847835016
sexy_beine,0.0336037057216,0.172832851938,0.045484409816,0.0336037057216,0.0336037057216,0.0336037057216,0.0473223611358,0.045484409816,0.0336037057216,0.0336037057216,0.0504055585825,0.0336037057216,0.0336037057216,0.0336037057216,0.0336037057216,0.0336037057216,0.0336037057216,0.0336037057216,0.0336037057216,0.0336037057216,0.0336037057216,0.0336037057216,0.0336037057216,0.0336037057216
warm_wasser,0.0334492800455,0.0720731817225,0.0913851325609,0.0334492800455,0.052761230884,0.0460919195505,0.0471048914413,0.0334492800455,0.0334492800455,0.0334492800455,0.0501739200683,0.0334492800455,0.0456632301877,0.0445990400607,0.0484082528415,0.0334492800455,0.0334492800455,0.0334492800455,0.0334492800455,0.0334492800455,0.0334492800455,0.0334492800455,0.0334492800455,0.0334492800455
passives_einkommen,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667
alter_feuerwehr,0.034376733914,0.034376733914,0.034376733914,0.034376733914,0.034376733914,0.034376733914,0.034376733914,0.0998280853163,0.034376733914,0.034376733914,0.034376733914,0.034376733914,0.0821756426903,0.0960848597999,0.034376733914,0.034376733914,0.034376733914,0.034376733914,0.034376733914,0.034376733914,0.034376733914,0.034376733914,0.034376733914,0.034376733914
erfolgreiche_integration,0.0395788175056,0.0395788175056,0.0535720426304,0.0607345853455,0.0395788175056,0.0545382044064,0.0395788175056,0.0395788175056,0.0395788175056,0.0395788175056,0.0395788175056,0.0395788175056,0.0395788175056,0.0395788175056,0.0395788175056,0.0395788175056,0.0395788175056,0.0395788175056,0.0395788175056,0.0395788175056,0.0395788175056,0.0395788175056,0.0395788175056,0.0395788175056
schöne_idee,0.0394999362097,0.0717514990718,0.0394999362097,0.0394999362097,0.0394999362097,0.0394999362097,0.0394999362097,0.0394999362097,0.0394999362097,0.0394999362097,0.0592499043146,0.0394999362097,0.0394999362097,0.0394999362097,0.0394999362097,0.0394999362097,0.0394999362097,0.0394999362097,0.0394999362097,0.0394999362097,0.0394999362097,0.0394999362097,0.0394999362097,0.0394999362097
bayerische_landtagswahl,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667
junge_presse,0.0346324114133,0.0487710341674,0.169320882689,0.0346324114133,0.0546274434654,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133,0.0346324114133
erneuerbare_energien,0.0354179712013,0.0354179712013,0.0354179712013,0.0354179712013,0.0354179712013,0.0354179712013,0.0354179712013,0.0354179712013,0.0354179712013,0.0354179712013,0.0354179712013,0.0354179712013,0.0354179712013,0.108194983745,0.0354179712013,0.0354179712013,0.112609649827,0.0354179712013,0.0354179712013,0.0354179712013,0.0354179712013,0.0354179712013,0.0354179712013,0.0354179712013
frische_kräuter,0.0410617696712,0.0410617696712,0.0555792975622,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712,0.0410617696712
leuchtende_nachtwolken,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667
beste_frau,0.0445833826684,0.17397025056,0.0329380303564,0.0329380303564,0.0732787141091,0.0329380303564,0.0329380303564,0.0329380303564,0.0329380303564,0.0329380303564,0.0494070455346,0.0329380303564,0.0329380303564,0.0329380303564,0.0329380303564,0.0329380303564,0.0329380303564,0.0329380303564,0.0329380303564,0.0329380303564,0.0329380303564,0.0329380303564,0.0329380303564,0.0329380303564
leere_raum,0.0372840122463,0.0372840122463,0.0372840122463,0.0372840122463,0.0372840122463,0.0372840122463,0.0803358812601,0.0745680244926,0.0372840122463,0.0372840122463,0.0372840122463,0.0372840122463,0.0469107028136,0.0372840122463,0.0372840122463,0.0525051465075,0.0372840122463,0.0372840122463,0.0372840122463,0.0372840122463,0.0372840122463,0.0372840122463,0.0372840122463,0.0372840122463
liebe_katze,0.038969950194,0.0695072561874,0.0575816963923,0.0441802038854,0.0575816963923,0.0287908481962,0.0522984773103,0.0491490521918,0.0287908481962,0.0287908481962,0.0287908481962,0.0287908481962,0.0829094745721,0.0287908481962,0.0287908481962,0.115959469932,0.0287908481962,0.0287908481962,0.0287908481962,0.0287908481962,0.0287908481962,0.0287908481962,0.0287908481962,0.0287908481962
lecker_essen,0.0353733993945,0.089407159499,0.0530600990918,0.0353733993945,0.0353733993945,0.0353733993945,0.0498145292253,0.0478797846873,0.0353733993945,0.0353733993945,0.0353733993945,0.0353733993945,0.0482899385839,0.0353733993945,0.0353733993945,0.0498145292253,0.0478797846873,0.0478797846873,0.0353733993945,0.0353733993945,0.0353733993945,0.0353733993945,0.0353733993945,0.0353733993945
kurze_pause,0.0374822130751,0.0374822130751,0.0671145043404,0.0374822130751,0.0374822130751,0.0374822130751,0.0374822130751,0.0374822130751,0.0374822130751,0.0374822130751,0.0374822130751,0.0374822130751,0.0511687821461,0.0374822130751,0.0374822130751,0.0374822130751,0.0374822130751,0.0374822130751,0.0374822130751,0.0374822130751,0.0374822130751,0.0680863118966,0.0374822130751,0.0639861401144
alte_hände,0.0382916486204,0.0539241487087,0.0518297908215,0.0382916486204,0.0765832972408,0.0382916486204,0.0382916486204,0.0382916486204,0.0382916486204,0.0382916486204,0.0382916486204,0.0382916486204,0.0382916486204,0.0382916486204,0.0382916486204,0.0382916486204,0.0382916486204,0.0518297908215,0.0382916486204,0.0382916486204,0.0382916486204,0.0382916486204,0.0382916486204,0.0382916486204
bewegende_wolken,0.0408163265306,0.0408163265306,0.0612244897959,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306,0.0408163265306
einzelnes_tier,0.0383317426267,0.0383317426267,0.0383317426267,0.0528197795281,0.0383317426267,0.0383317426267,0.0383317426267,0.0383317426267,0.0383317426267,0.0383317426267,0.0383317426267,0.0383317426267,0.0383317426267,0.0383317426267,0.0383317426267,0.0383317426267,0.0383317426267,0.0383317426267,0.0383317426267,0.0383317426267,0.0383317426267,0.0696294794224,0.0504533039651,0.0604625845507
