ANP,ecstasy,joy,serenity,admiration,trust,acceptance,terror,fear,apprehension,amazement,surprise,distraction,grief,sadness,pensiveness,loathing,disgust,boredom,rage,anger,annoyance,vigilance,anticipation,interest
tutti_noi,0.0191543268745,0.0581410625353,0.0850444689027,0.0366397550461,0.0640752051949,0.0383086537489,0.0326984812965,0.058409015762,0.0353426877289,0.0426134904789,0.033991204673,0.0287314903117,0.0494399768598,0.061984703829,0.0609002144632,0.0191543268745,0.0326984812965,0.0277204022654,0.0353426877289,0.0408732920633,0.0315183917066,0.0448525530472,0.0287314903117,0.0336336370004
resistenza_popolare,0.0400716244347,0.0400716244347,0.063206987589,0.0400716244347,0.0400716244347,0.0400716244347,0.0400716244347,0.0400716244347,0.0400716244347,0.0400716244347,0.0400716244347,0.0400716244347,0.0400716244347,0.0400716244347,0.0400716244347,0.0400716244347,0.0400716244347,0.0400716244347,0.0552172748468,0.0400716244347,0.0400716244347,0.0400716244347,0.0400716244347,0.0400716244347
caffe_luce,0.03210678797,0.03210678797,0.0691805133246,0.03210678797,0.03210678797,0.03210678797,0.122918497953,0.046465380058,0.0442420131651,0.03210678797,0.03210678797,0.03210678797,0.03210678797,0.046465380058,0.048160181955,0.03210678797,0.03210678797,0.046465380058,0.0531256145692,0.03210678797,0.0413752193087,0.03210678797,0.03210678797,0.03210678797
legame_affettivo,0.0377058141346,0.0519572723034,0.0377058141346,0.0530991482957,0.0377058141346,0.0377058141346,0.0377058141346,0.0615530648739,0.0377058141346,0.0377058141346,0.0377058141346,0.0377058141346,0.0530991482957,0.0377058141346,0.0377058141346,0.0377058141346,0.0377058141346,0.0377058141346,0.0377058141346,0.0377058141346,0.0377058141346,0.0496294395043,0.0377058141346,0.0519572723034
piazza_grande,0.0553487998314,0.0494694410267,0.0649257219849,0.0361743320491,0.0821609618559,0.0256874673977,0.0385312010965,0.0419336482573,0.0256874673977,0.0663029195467,0.0256874673977,0.0385312010965,0.0361743320491,0.0371752520519,0.0385312010965,0.0256874673977,0.0256874673977,0.0256874673977,0.0632900693586,0.0353964174756,0.0256874673977,0.0591798272462,0.0256874673977,0.0513749347954
massimo_torre,0.0398162796085,0.0398162796085,0.0398162796085,0.0398162796085,0.0560712076913,0.0398162796085,0.0398162796085,0.0398162796085,0.0398162796085,0.0679706409213,0.0398162796085,0.0398162796085,0.0398162796085,0.0398162796085,0.0398162796085,0.0398162796085,0.0398162796085,0.0398162796085,0.0398162796085,0.0398162796085,0.0398162796085,0.0398162796085,0.0398162796085,0.0398162796085
tutti_fratelli,0.0341817709776,0.0565589928194,0.0539166256529,0.0481364205443,0.071102303364,0.0341817709776,0.0512726564664,0.0494683236771,0.0341817709776,0.0341817709776,0.0341817709776,0.0341817709776,0.0539166256529,0.0558002211271,0.0341817709776,0.0341817709776,0.0341817709776,0.0341817709776,0.0341817709776,0.0471012660317,0.0341817709776,0.0341817709776,0.0341817709776,0.0341817709776
casa_sano,0.040171003083,0.040171003083,0.0633637425266,0.040171003083,0.040171003083,0.040171003083,0.040171003083,0.040171003083,0.040171003083,0.040171003083,0.040171003083,0.040171003083,0.040171003083,0.040171003083,0.040171003083,0.040171003083,0.040171003083,0.040171003083,0.040171003083,0.040171003083,0.040171003083,0.0528741896466,0.040171003083,0.040171003083
fiore_antico,0.0373884415291,0.0373884415291,0.0924227373208,0.0373884415291,0.0373884415291,0.0373884415291,0.0373884415291,0.0373884415291,0.0373884415291,0.0373884415291,0.0373884415291,0.0373884415291,0.0526522088665,0.0373884415291,0.0697677817012,0.0373884415291,0.0373884415291,0.0373884415291,0.0373884415291,0.0373884415291,0.0373884415291,0.0373884415291,0.0373884415291,0.0373884415291
rami_nudi,0.0398643475981,0.0398643475981,0.0398643475981,0.0398643475981,0.0398643475981,0.0398643475981,0.0398643475981,0.0398643475981,0.0398643475981,0.0398643475981,0.0398643475981,0.0398643475981,0.0398643475981,0.0398643475981,0.0680526981123,0.0398643475981,0.0398643475981,0.0398643475981,0.0398643475981,0.0549316547299,0.0398643475981,0.0398643475981,0.0398643475981,0.0398643475981
pelle_chiara,0.0361951206117,0.0361951206117,0.0361951206117,0.0361951206117,0.0692365939961,0.0361951206117,0.0361951206117,0.0685690206683,0.0555422263834,0.0361951206117,0.0361951206117,0.0361951206117,0.0509717167246,0.0361951206117,0.0542926809176,0.0361951206117,0.0361951206117,0.0361951206117,0.0361951206117,0.0498755902992,0.0361951206117,0.0361951206117,0.0361951206117,0.0361951206117
occhi_belli,0.0279516073093,0.0428923698752,0.0559032146187,0.0279516073093,0.0440894753137,0.0279516073093,0.157557878571,0.0456297559814,0.0385163218358,0.0592024543214,0.0279516073093,0.0279516073093,0.0440894753137,0.0456297559814,0.041927410964,0.0279516073093,0.0279516073093,0.0279516073093,0.0279516073093,0.0462502296366,0.0279516073093,0.0279516073093,0.0279516073093,0.0428923698752
luce_antica,0.105146120896,0.0565307483723,0.0741932711638,0.0293541169183,0.0463017242229,0.0293541169183,0.0440311753774,0.0479192905512,0.0450445524039,0.0440311753774,0.0293541169183,0.0293541169183,0.0293541169183,0.0479192905512,0.0587082338366,0.0293541169183,0.0293541169183,0.0293541169183,0.0485708973092,0.0293541169183,0.0293541169183,0.0293541169183,0.0293541169183,0.0293541169183
fortezza_vecchia,0.0390760953518,0.0390760953518,0.0550288444772,0.0390760953518,0.0550288444772,0.0390760953518,0.0390760953518,0.0693443086582,0.0390760953518,0.0390760953518,0.0390760953518,0.0390760953518,0.0390760953518,0.0390760953518,0.0390760953518,0.0390760953518,0.0390760953518,0.0390760953518,0.0390760953518,0.0390760953518,0.0390760953518,0.0390760953518,0.0390760953518,0.0390760953518
lungo_volo,0.0379060330629,0.0522331668733,0.0379060330629,0.0379060330629,0.0597910914556,0.0379060330629,0.0379060330629,0.0379060330629,0.0379060330629,0.0379060330629,0.0379060330629,0.0379060330629,0.0379060330629,0.0379060330629,0.0379060330629,0.0379060330629,0.0379060330629,0.0379060330629,0.0522331668733,0.0522331668733,0.0379060330629,0.0498929732169,0.0513078395762,0.0379060330629
sopra_castello,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667
pensiero_fisso,0.0383842012185,0.0383842012185,0.0383842012185,0.0383842012185,0.0383842012185,0.0383842012185,0.0383842012185,0.0383842012185,0.0383842012185,0.0575763018277,0.0383842012185,0.0383842012185,0.069724770275,0.0383842012185,0.0383842012185,0.0383842012185,0.0383842012185,0.0555501378558,0.0383842012185,0.0383842012185,0.0494647656716,0.0383842012185,0.0383842012185,0.0383842012185
bosque_infinito,0.0397091663716,0.0397091663716,0.0397091663716,0.0397091663716,0.0397091663716,0.0397091663716,0.0397091663716,0.0397091663716,0.0397091663716,0.0397091663716,0.0574676454389,0.0397091663716,0.0397091663716,0.0397091663716,0.0397091663716,0.0397091663716,0.0397091663716,0.0574676454389,0.0397091663716,0.0397091663716,0.0511722153186,0.0397091663716,0.0397091663716,0.0397091663716
energia_naturale,0.0373879610626,0.0373879610626,0.0526515322504,0.0526515322504,0.0373879610626,0.0373879610626,0.0373879610626,0.0373879610626,0.0515192820626,0.0373879610626,0.0373879610626,0.0373879610626,0.0373879610626,0.0541083655579,0.056081941594,0.0373879610626,0.0373879610626,0.0373879610626,0.0373879610626,0.0373879610626,0.0481809357546,0.0492110724654,0.0373879610626,0.0373879610626
parte_inferiore,0.0346214465308,0.0346214465308,0.06288973925,0.0346214465308,0.0546101480051,0.0346214465308,0.0346214465308,0.0614391036979,0.0346214465308,0.0346214465308,0.0346214465308,0.0346214465308,0.0346214465308,0.0501046281153,0.0346214465308,0.0346214465308,0.0346214465308,0.0501046281153,0.0346214465308,0.0477071233237,0.044615797268,0.0501046281153,0.0591025061472,0.0346214465308
pieno_giorno,0.0303867424663,0.0533569606718,0.0581259162962,0.042792078131,0.0479305364091,0.0303867424663,0.0455801136995,0.0303867424663,0.0466291395248,0.0567024333804,0.0303867424663,0.0303867424663,0.0518734141225,0.0636737510622,0.070584624326,0.0303867424663,0.0303867424663,0.0303867424663,0.0466291395248,0.0418718515691,0.0303867424663,0.039995874153,0.0303867424663,0.0303867424663
sedia_antica,0.0402816848782,0.0555067306751,0.0402816848782,0.0402816848782,0.0402816848782,0.0402816848782,0.0402816848782,0.0582962020053,0.0402816848782,0.0402816848782,0.0402816848782,0.0402816848782,0.0402816848782,0.0402816848782,0.0402816848782,0.0402816848782,0.0402816848782,0.0402816848782,0.0402816848782,0.0402816848782,0.0402816848782,0.0402816848782,0.0402816848782,0.0402816848782
città_future,0.0351677472326,0.0351677472326,0.0827851020862,0.0351677472326,0.0703354944651,0.0351677472326,0.0351677472326,0.057409783519,0.0351677472326,0.0351677472326,0.0351677472326,0.0351677472326,0.0351677472326,0.057409783519,0.0527516208488,0.0351677472326,0.0351677472326,0.0351677472326,0.0351677472326,0.0351677472326,0.0351677472326,0.0462887653758,0.0351677472326,0.0351677472326
antico_portale,0.0391046206761,0.0391046206761,0.0391046206761,0.0391046206761,0.0710334097567,0.0391046206761,0.0391046206761,0.0391046206761,0.0538847780222,0.0391046206761,0.0391046206761,0.0391046206761,0.0391046206761,0.0391046206761,0.0391046206761,0.0391046206761,0.0391046206761,0.0391046206761,0.0391046206761,0.0391046206761,0.0391046206761,0.0391046206761,0.0391046206761,0.0538847780222
modella_bellissima,0.0342959539769,0.0526279124817,0.0585468556012,0.0342959539769,0.0342959539769,0.0342959539769,0.0342959539769,0.049633570866,0.0342959539769,0.0857398849422,0.0342959539769,0.0342959539769,0.0342959539769,0.0559866197959,0.0514439309653,0.0342959539769,0.0342959539769,0.0342959539769,0.0342959539769,0.0342959539769,0.0342959539769,0.0629900077412,0.0342959539769,0.0342959539769
vite_parallele,0.0379238755212,0.0379238755212,0.0534062328705,0.0379238755212,0.0379238755212,0.0379238755212,0.0379238755212,0.0379238755212,0.0379238755212,0.0568858132818,0.0379238755212,0.0379238755212,0.0534062328705,0.0379238755212,0.0379238755212,0.0379238755212,0.0379238755212,0.0548839482483,0.0379238755212,0.0379238755212,0.0488715553916,0.049916457956,0.0379238755212,0.0379238755212
carcere_abbandonato,0.0395215122896,0.0395215122896,0.0395215122896,0.0395215122896,0.0556561021184,0.0395215122896,0.0395215122896,0.0571960699002,0.0395215122896,0.0395215122896,0.0395215122896,0.0395215122896,0.0395215122896,0.0571960699002,0.0395215122896,0.0395215122896,0.0395215122896,0.0395215122896,0.0395215122896,0.0395215122896,0.0395215122896,0.0395215122896,0.0395215122896,0.0395215122896
mercato_usato,0.0396657683708,0.0396657683708,0.0396657683708,0.0396657683708,0.0396657683708,0.0396657683708,0.0396657683708,0.0574048392621,0.0396657683708,0.0396657683708,0.0396657683708,0.0396657683708,0.0396657683708,0.0574048392621,0.0396657683708,0.0396657683708,0.0396657683708,0.0396657683708,0.0396657683708,0.0396657683708,0.0396657683708,0.05220918569,0.0396657683708,0.0396657683708
casa_solitaria,0.0368837334979,0.0368837334979,0.0519414546443,0.0368837334979,0.0519414546443,0.0368837334979,0.0629644715697,0.0533786405709,0.050824474392,0.0368837334979,0.0368837334979,0.0368837334979,0.0368837334979,0.0533786405709,0.0368837334979,0.0368837334979,0.0368837334979,0.0368837334979,0.0368837334979,0.0368837334979,0.0368837334979,0.0485473941443,0.0368837334979,0.0368837334979
energia_creativa,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667,0.0416666666667
nati_vita,0.0366014815853,0.0366014815853,0.0624826374157,0.0366014815853,0.0366014815853,0.0366014815853,0.0549022223779,0.0529701617656,0.0366014815853,0.0366014815853,0.0366014815853,0.0366014815853,0.0366014815853,0.0597502910945,0.0549022223779,0.0366014815853,0.0366014815853,0.0366014815853,0.0561657964339,0.0366014815853,0.0366014815853,0.0366014815853,0.0366014815853,0.0366014815853
luce_pace,0.0283749935662,0.050596902191,0.316031939768,0.0387609620437,0.0595328989986,0.0179890250888,0.0179890250888,0.029366283522,0.0247882374764,0.0478204483706,0.0260339616782,0.0179890250888,0.0359780501775,0.0392739266178,0.0449725627219,0.0179890250888,0.0179890250888,0.0179890250888,0.0276045634608,0.0247882374764,0.0231820093275,0.029366283522,0.0179890250888,0.0276045634608
nudo_body,0.0324819379386,0.0324819379386,0.0457426335729,0.0324819379386,0.0324819379386,0.0324819379386,0.0606121213575,0.0680641181794,0.0324819379386,0.0324819379386,0.0324819379386,0.0324819379386,0.0649638758771,0.0680641181794,0.0687978485744,0.0324819379386,0.0324819379386,0.0324819379386,0.0324819379386,0.0447589564938,0.0324819379386,0.0470083021929,0.0324819379386,0.0447589564938
ragazza_triste,0.0274818500405,0.0274818500405,0.0469144525637,0.0274818500405,0.0274818500405,0.0274818500405,0.0274818500405,0.0622439462178,0.0421715167843,0.0274818500405,0.0487691995465,0.0274818500405,0.0571656407113,0.138094162749,0.0750818105966,0.0274818500405,0.0274818500405,0.0448628981291,0.0274818500405,0.0421715167843,0.0387012683383,0.0361723740848,0.0274818500405,0.0378690130084
monte_nudo,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0767824364608,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669,0.0401398940669
favorite_pose,0.0384283719656,0.0384283719656,0.0541166891259,0.0384283719656,0.0384283719656,0.0384283719656,0.0384283719656,0.0627326084023,0.0384283719656,0.0384283719656,0.0384283719656,0.0384283719656,0.0384283719656,0.0384283719656,0.0384283719656,0.0384283719656,0.0384283719656,0.0556140623616,0.0384283719656,0.058969200798,0.0384283719656,0.0384283719656,0.0384283719656,0.0384283719656
belle_mente,0.0361053026388,0.0361053026388,0.0508452307178,0.0361053026388,0.0508452307178,0.0361053026388,0.0541579539582,0.0589403010285,0.0361053026388,0.0361053026388,0.0361053026388,0.0361053026388,0.0508452307178,0.0589403010285,0.0616356069715,0.0361053026388,0.0361053026388,0.0361053026388,0.0361053026388,0.0361053026388,0.0361053026388,0.0361053026388,0.0361053026388,0.0361053026388
